"","X.2","predict","Ala","AlaArmador","AlaPivo","Armador","Pivo","jogador","id_jogador","jogador..3","jogador_apelido","Temporada","id_equipe","equipe","played_minutes","tried_two_points","made_two_points","lost_two_points","two_points","tried_three_points","made_three_points","lost_three_points","three_points","tried_free_throw_points","made_free_throw_points","lost_free_throw_points","tried_points","lost_points","total_points","offensive_rebounds","defensive_rebounds","total_assists","steals","free_throw_points","correct_two_points_throws","wrong_two_points_throws","two_points_throws_total","wrong_throws","tried_dunk_points","dunk_points","correct_three_points_throws","three_points_throws_total","wrong_three_points_throws","correct_free_throws","wrong_free_throws","total_free_throws","total_rebounds","total_of_blocks","commited_fouls","received_fouls","fouls","total_fouls","total_of_errors","mistakes","pos","exp","maxPosition","posGroup","totalPos","range","type","posingles","pos1","PG","SG","SF","PF","C"
"1",1,"Armador",0.113234677849175,0.307730157247825,0.0116207681460011,0.560082105591627,0.00733229116537188,"Adriano Jose Faggeane Galvão",32,"Adriano Jose Faggeane Galvão","Di","NBB 1",19,"São José",711.5833,0.136315734222543,0.0618339412968236,0.0744817929257193,0.123667882593647,0.157395486937369,0.0477807728202728,0.109614714117096,0.143342318460818,0.130694466831923,0.0997774961835108,0.0309169706484118,0.875512396089116,0.875512396089116,0.366787697237976,0.0112425347812407,0.0716711592304091,0.0815083771639947,0.0309169706484118,0.0997774961835108,0.0618339412968236,0.0744817929257193,0.136315734222543,0.538236352651896,0,0,0.0477807728202728,0.157395486937369,0.109614714117096,0.0997774961835108,0.0309169706484118,0.130694466831923,0.0829136940116498,0.00140531684765508,0.08572432770696,0,0.08572432770696,0.08572432770696,0.0393488717343423,0.0393488717343423,"Armador",2,0.560082105591627,"SG,PG",2,50,"Versatile","Point Guard","PG",0.560082105591627,0.307730157247825,0.113234677849175,0.0116207681460011,0.00733229116537188
"2",2,"Pivo",0.0157584833098715,0.0157123089375956,0.0523639883821893,0.0142790324137878,0.901886186956556,"Adriano de Abreu  Machado",848,"Adriano de Abreu  Machado","Adriano","NBB 1",1,"Joinville",158.66677,0.189075507114691,0.100840270461168,0.0882352366535224,0.201680540922337,0.0378151014229382,0.0126050338076461,0.0252100676152921,0.0378151014229382,0.0819327197496993,0.0567226521344072,0.0252100676152921,0.573529038247895,0.573529038247895,0.296218294479682,0.0693276859420533,0.176470473307045,0.0315125845191151,0.0315125845191151,0.0567226521344072,0.100840270461168,0.0882352366535224,0.189075507114691,0.453781217075258,0.0252100676152921,0.0252100676152921,0.0126050338076461,0.0378151014229382,0.0252100676152921,0.0567226521344072,0.0252100676152921,0.0819327197496993,0.245798159249098,0.0567226521344072,0.170167956403222,0,0.170167956403222,0.170167956403222,0.113445304268814,0.113445304268814,"Pivo",7,0.901886186956556,"C",1,90,"Specialist","Center","C",0.0142790324137878,0.0157123089375956,0.0157584833098715,0.0523639883821893,0.901886186956556
"3",3,"AlaPivo",0.0582997379439961,0.00132357898426052,0.901986548357451,0.00133692831681215,0.0370532063974798,"Alessandro Magno Rocha Dos Santos",174,"Alessandro Magno Rocha Dos Santos","Casé","NBB 1",24,"Saldanha",529.9331,0.167945727488998,0.0962385629431338,0.0717071645458644,0.192477125886268,0.14907542102956,0.056610919378314,0.0924645016512462,0.169832758134942,0.115108869402572,0.0981255935890776,0.0169832758134942,0.898226587469249,0.898226587469249,0.460435477610287,0.0641590419620892,0.154736512967392,0.0358535822729322,0.0641590419620892,0.0981255935890776,0.0962385629431338,0.0717071645458644,0.167945727488998,0.569883255075027,0.037740612918876,0.037740612918876,0.056610919378314,0.14907542102956,0.0924645016512462,0.0981255935890776,0.0169832758134942,0.115108869402572,0.218895554929481,0.0113221838756628,0.124544022632291,0,0.124544022632291,0.124544022632291,0.0830293484215272,0.0830293484215272,"AlaPivo",4,0.901986548357451,"PF",1,90,"Specialist","Power Forward","PF",0.00133692831681215,0.00132357898426052,0.0582997379439961,0.901986548357451,0.0370532063974798
"4",4,"Ala",0.750761986209628,0.0467883191176019,0.132145252434851,0.0394142456946249,0.0308901965432949,"Alex Ribeiro Garcia",481,"Alex Ribeiro Garcia","Alex","NBB 1",3,"Brasília",1328.3666,0.1791674075515,0.116684656178498,0.062482751373002,0.233369312356995,0.218313227688802,0.06699957677346,0.151313650915342,0.20099873032038,0.22283005308926,0.164864127116716,0.057965925972544,1.23610455125867,1.23610455125867,0.599232169794091,0.0210785185354706,0.143785608581246,0.0797972487414242,0.0406514286041218,0.164864127116716,0.116684656178498,0.062482751373002,0.1791674075515,0.834859894851316,0.0180673016018319,0.0180673016018319,0.06699957677346,0.218313227688802,0.151313650915342,0.164864127116716,0.057965925972544,0.22283005308926,0.164864127116716,0.0210785185354706,0.0963589418764368,0,0.0963589418764368,0.0963589418764368,0.0609771429061827,0.0609771429061827,"Ala",9,0.750761986209628,"SF",1,70,"Specialist","Small Forward","SF",0.0394142456946249,0.0467883191176019,0.750761986209628,0.132145252434851,0.0308901965432949
"5",5,"Armador",0.0271984115936843,0.100596029854322,0.00402678612872437,0.864671611819429,0.00350716060383968,"Alexandre Henrique Santos Pinheiro",58,"Alexandre Henrique Santos Pinheiro","Xande","NBB 1",21,"Espírito Santo",920.5997,0.107538596851596,0.0662611556358317,0.041277441215764,0.132522311271663,0.097762360774178,0.0217249690609284,0.0760373917132495,0.0651749071827853,0.110797342210735,0.0738648948071567,0.0369324474035783,0.61916161823646,0.61916161823646,0.271562113261605,0.0152074783426499,0.0868998762437137,0.130349814365571,0.0662611556358317,0.0738648948071567,0.0662611556358317,0.041277441215764,0.107538596851596,0.434499381218569,0.00217249690609284,0.00217249690609284,0.0217249690609284,0.097762360774178,0.0760373917132495,0.0738648948071567,0.0369324474035783,0.110797342210735,0.102107354586364,0.00434499381218569,0.0792961370723888,0,0.0792961370723888,0.0792961370723888,0.0727786463541103,0.0727786463541103,"Armador",7,0.864671611819429,"PG",1,80,"Specialist","Point Guard","PG",0.864671611819429,0.100596029854322,0.0271984115936843,0.00402678612872437,0.00350716060383968
"6",6,"Ala",0.725655694004951,0.109276209986576,0.0689520502686619,0.0660404083581663,0.0300756373816451,"Alexandro da Silva de Oliveira",147,"Alexandro da Silva de Oliveira","Alex","NBB 1",13,"Bauru",1038.49987,0.157920096802708,0.0914781048552274,0.0664419919474809,0.182956209710455,0.12710641937779,0.0423688064592632,0.0847376129185264,0.12710641937779,0.11169958066533,0.0645161371084235,0.0471834435569067,0.808859032404116,0.808859032404116,0.374578766196668,0.0433317338787919,0.0587385725912513,0.0587385725912513,0.0240731854882177,0.0645161371084235,0.0914781048552274,0.0664419919474809,0.157920096802708,0.510351532350216,0.0404429516202058,0.0404429516202058,0.0423688064592632,0.12710641937779,0.0847376129185264,0.0645161371084235,0.0471834435569067,0.11169958066533,0.102070306470043,0.00674049193670096,0.0702937016255958,0,0.0702937016255958,0.0702937016255958,0.0577756451717225,0.0577756451717225,"Ala",9,0.725655694004951,"SF",1,70,"Specialist","Small Forward","SF",0.0660404083581663,0.109276209986576,0.725655694004951,0.0689520502686619,0.0300756373816451
"7",7,"Ala",0.761733448810021,0.117162733417144,0.0486979404431381,0.0540635735101021,0.0183423038195952,"Alfredo Luiz Perandini",287,"Alfredo Luiz Perandini","Alfredo","NBB 1",26,"Assis",506.7668,0.0986647112636424,0.0493323556318212,0.0493323556318212,0.0986647112636424,0.191409539851466,0.0690652978845497,0.122344241966917,0.207195893653649,0.122344241966917,0.090771534362551,0.0315727076043656,0.8939022840486,0.8939022840486,0.396632139279842,0.025652824928547,0.0473590614065483,0.0414391787307298,0.0157863538021828,0.090771534362551,0.0493323556318212,0.0493323556318212,0.0986647112636424,0.483457085191848,0,0,0.0690652978845497,0.191409539851466,0.122344241966917,0.090771534362551,0.0315727076043656,0.122344241966917,0.0730118863350954,0.00197329422527285,0.0730118863350954,0,0.0730118863350954,0.0730118863350954,0.051305649857094,0.051305649857094,"Ala",2,0.761733448810021,"SF",1,70,"Specialist","Small Forward","SF",0.0540635735101021,0.117162733417144,0.761733448810021,0.0486979404431381,0.0183423038195952
"8",8,"Pivo",0.135742514369342,0.0605888404052738,0.125747088961533,0.0531710261357387,0.624750530128113,"Alírio Alves de Souza",284,"Alírio Alves de Souza","Alírio","NBB 1",2,"Flamengo",117.58333,0.127569103545545,0.0765414621273271,0.051027641418218,0.153082924254654,0.051027641418218,0.00850460690303634,0.0425230345151817,0.025513820709109,0.0680368552242907,0.051027641418218,0.0170092138060727,0.476257986570035,0.476257986570035,0.229624386381981,0.025513820709109,0.119064496642509,0.0340184276121454,0.0340184276121454,0.051027641418218,0.0765414621273271,0.051027641418218,0.127569103545545,0.365698096830563,0.0170092138060727,0.0170092138060727,0.00850460690303634,0.051027641418218,0.0425230345151817,0.051027641418218,0.0170092138060727,0.0680368552242907,0.144578317351618,0.00850460690303634,0.178596744963763,0,0.178596744963763,0.178596744963763,0.0595322483212544,0.0595322483212544,"Pivo",7,0.624750530128113,"C",1,60,"Specialist","Center","C",0.0531710261357387,0.0605888404052738,0.135742514369342,0.125747088961533,0.624750530128113
"9",9,"AlaPivo",0.137650292465617,0.00371598866028084,0.820278853128263,0.0041154402857515,0.0342394254600871,"Amiel Morejon Vega",339,"Amiel Morejon Vega","Amiel","NBB 1",21,"Espírito Santo",890.0333,0.261787957821353,0.138197076446466,0.123590881374888,0.276394152892931,0.171903680457799,0.0584247802863106,0.113478900171488,0.175274340858932,0.153926824985088,0.110108239770355,0.043818585214733,1.19321378200119,1.19321378200119,0.561776733522218,0.0449421386817774,0.140444183380554,0.0460656921488218,0.0337066040113331,0.110108239770355,0.138197076446466,0.123590881374888,0.261787957821353,0.777498999194749,0,0,0.0584247802863106,0.171903680457799,0.113478900171488,0.110108239770355,0.043818585214733,0.153926824985088,0.185386322062332,0.00449421386817774,0.0764016357590216,0,0.0764016357590216,0.0764016357590216,0.0573012268192662,0.0573012268192662,"AlaPivo",1,0.820278853128263,"PF",1,80,"Specialist","Power Forward","PF",0.0041154402857515,0.00371598866028084,0.137650292465617,0.820278853128263,0.0342394254600871
"10",10,"AlaPivo",0.0436841882027566,0.00230419117672895,0.864742550499763,0.0025669818279475,0.0867020882928039,"Anderson Eurípedes Ferreira",81,"Anderson Eurípedes Ferreira","Mosso","NBB 1",26,"Assis",739.5001,0.171737637357994,0.106828924025839,0.0649087133321551,0.213657848051677,0.112237983470185,0.0446247404158566,0.0676132430543282,0.13387422124757,0.102772129442579,0.0703177727765013,0.0324543566660775,0.782961354569121,0.782961354569121,0.417849842075748,0.0622041836099819,0.183908021107773,0.021636237777385,0.0283975620828178,0.0703177727765013,0.106828924025839,0.0649087133321551,0.171737637357994,0.519269706657241,0.0270452972217313,0.0270452972217313,0.0446247404158566,0.112237983470185,0.0676132430543282,0.0703177727765013,0.0324543566660775,0.102772129442579,0.246112204717755,0.0202839729162985,0.0865449511095401,0,0.0865449511095401,0.0865449511095401,0.0554428593045491,0.0554428593045491,"AlaPivo",7,0.864742550499763,"PF",1,80,"Specialist","Power Forward","PF",0.0025669818279475,0.00230419117672895,0.0436841882027566,0.864742550499763,0.0867020882928039
"11",11,"Pivo",0.0156742197077309,0.0203572261408282,0.103076531850451,0.0184217895394069,0.842470232761583,"Anderson Jose De Oliveira",352,"Anderson Jose De Oliveira","Anderson Tigrão","NBB 1",19,"São José",193.90009,0.263022054296107,0.134089674739192,0.128932379556915,0.268179349478383,0.0051572951822766,0,0.0051572951822766,0,0.139246969921468,0.103145903645532,0.0361010662759362,0.680762964060512,0.680762964060512,0.371325253123916,0.134089674739192,0.144404265103745,0.0361010662759362,0.0618875421873193,0.103145903645532,0.134089674739192,0.128932379556915,0.263022054296107,0.644661897784575,0,0,0,0.0051572951822766,0.0051572951822766,0.103145903645532,0.0361010662759362,0.139246969921468,0.278493939842937,0.0309437710936596,0.201134512108788,0,0.201134512108788,0.201134512108788,0.0773594277341491,0.0773594277341491,"Pivo",2,0.842470232761583,"C",1,80,"Specialist","Center","C",0.0184217895394069,0.0203572261408282,0.0156742197077309,0.103076531850451,0.842470232761583
"12",12,"Armador",0.0293970584161378,0.0899049053694526,0.00446772088374639,0.872617379259025,0.00361293607163818,"Andre Luis Fonseca Guimarães",280,"Andre Luis Fonseca Guimarães","Ratto","NBB 1",3,"Brasília",624.16674,0.0720961197003224,0.0512683517868959,0.0208277679134265,0.102536703573792,0.0945260236070894,0.0240320399001075,0.0704939837069819,0.0720961197003224,0.0736982556936629,0.0608811677469389,0.012817087946724,0.501468565915576,0.501468565915576,0.235513991021053,0.022429903906767,0.0817089356603654,0.108945247547154,0.0640854397336199,0.0608811677469389,0.0512683517868959,0.0208277679134265,0.0720961197003224,0.328437878634802,0,0,0.0240320399001075,0.0945260236070894,0.0704939837069819,0.0608811677469389,0.012817087946724,0.0736982556936629,0.104138839567132,0,0.115353791520516,0,0.115353791520516,0.115353791520516,0.0753003916870034,0.0753003916870034,"Armador",1,0.872617379259025,"PG",1,80,"Specialist","Point Guard","PG",0.872617379259025,0.0899049053694526,0.0293970584161378,0.00446772088374639,0.00361293607163818
"13",13,"Pivo",0.0255005350634579,0.0219692305555081,0.109914568357595,0.0203928303900561,0.822222835633383,"Andre Luiz G, de Oliveira",55,"Andre Luiz G, de Oliveira","Andre","NBB 1",16,"Minas",111.54996,0.17032726860682,0.0986105239302641,0.0717167446765557,0.197221047860528,0,0,0,0,0.179291861691389,0.0448229654228473,0.134468896268542,0.519946398905029,0.519946398905029,0.242044013283375,0.0627521515919862,0.224114827114237,0.00896459308456946,0.0717167446765557,0.0448229654228473,0.0986105239302641,0.0717167446765557,0.17032726860682,0.49305261965132,0.0717167446765557,0.0717167446765557,0,0,0,0.0448229654228473,0.134468896268542,0.179291861691389,0.286866978706223,0.0179291861691389,0.215150234029667,0,0.215150234029667,0.215150234029667,0.0717167446765557,0.0717167446765557,"Pivo",2,0.822222835633383,"C",1,80,"Specialist","Center","C",0.0203928303900561,0.0219692305555081,0.0255005350634579,0.109914568357595,0.822222835633383
"14",14,"Ala",0.629442099014049,0.0791122288086585,0.0809336565521659,0.170425667367241,0.0400863482578854,"Andre Luiz Marques Ferreira Dos Santos",320,"Andre Luiz Marques Ferreira Dos Santos","Mudo","NBB 1",19,"São José",328.4166,0.167470219227652,0.0639431746141943,0.103527044613457,0.127886349228389,0.137021088458988,0.0395838699992631,0.0974372184597246,0.118751609997789,0.118751609997789,0.106571957690324,0.0121796523074656,0.864755313830056,0.864755313830056,0.353209916916502,0.0639431746141943,0.0974372184597246,0.0730779138447935,0.0304491307686639,0.106571957690324,0.0639431746141943,0.103527044613457,0.167470219227652,0.554174179989684,0,0,0.0395838699992631,0.137021088458988,0.0974372184597246,0.106571957690324,0.0121796523074656,0.118751609997789,0.161380393073919,0.00913473923059918,0.124841436151522,0,0.124841436151522,0.124841436151522,0.0974372184597246,0.0974372184597246,"Ala",3,0.629442099014049,"SF",1,60,"Specialist","Small Forward","SF",0.170425667367241,0.0791122288086585,0.629442099014049,0.0809336565521659,0.0400863482578854
"15",15,"Ala",0.531436928520926,0.157001710919629,0.0608675638597733,0.216678149366127,0.0340156473335441,"André Luiz Bresolin Góes",57,"André Luiz Bresolin Góes","André","NBB 1",1,"Joinville",664.11678,0.170150797876241,0.0752879636620535,0.0948628342141875,0.150575927324107,0.117449223312804,0.0391497411042678,0.0782994822085357,0.117449223312804,0.109920426946598,0.0798052414817768,0.0301151854648214,0.802569692637491,0.802569692637491,0.347830392118687,0.0195748705521339,0.0828167600282589,0.106908908400116,0.0496900560169553,0.0798052414817768,0.0752879636620535,0.0948628342141875,0.170150797876241,0.513463912175205,0.00903455563944642,0.00903455563944642,0.0391497411042678,0.117449223312804,0.0782994822085357,0.0798052414817768,0.0301151854648214,0.109920426946598,0.102391630580393,0.0180691112788928,0.134012575318455,0,0.134012575318455,0.134012575318455,0.0993801120339107,0.0993801120339107,"Ala",8,0.531436928520926,"SF,PG",2,50,"Versatile","Small Forward","SF",0.216678149366127,0.157001710919629,0.531436928520926,0.0608675638597733,0.0340156473335441
"16",16,"Armador",0.049339703566387,0.17983134973247,0.00531200765546205,0.761168101108222,0.00434883793745865,"André Luiz Brugger De Mello Rodrigues",241,"André Luiz Brugger De Mello Rodrigues","André","NBB 1",1,"Joinville",993.8332,0.141874914221018,0.0804964052317834,0.0613785089892348,0.160992810463567,0.191178962425485,0.0935770710819482,0.0976018913435373,0.280731213245844,0.0986080964089346,0.0774777900355915,0.0211303063733431,0.955894812127427,0.955894812127427,0.519201813745003,0.017105486111754,0.0623847140546321,0.12275701797847,0.0372295874196998,0.0774777900355915,0.0804964052317834,0.0613785089892348,0.141874914221018,0.496059097240865,0,0,0.0935770710819482,0.191178962425485,0.0976018913435373,0.0774777900355915,0.0211303063733431,0.0986080964089346,0.0794902001663861,0.00402482026158917,0.0472916380736727,0,0.0472916380736727,0.0472916380736727,0.0623847140546321,0.0623847140546321,"Armador",6,0.761168101108222,"PG",1,70,"Specialist","Point Guard","PG",0.761168101108222,0.17983134973247,0.049339703566387,0.00531200765546205,0.00434883793745865
"17",17,"Pivo",0.0585515634067121,0.0307179518617591,0.099457325258215,0.0297465300152953,0.781526629458018,"André Luiz Quirino Pereira",351,"André Luiz Quirino Pereira","A, Bambu","NBB 1",10,"Araraquara",717.6,0.229933110367893,0.12263099219621,0.107302118171683,0.245261984392419,0.0933667781493869,0.0390189520624303,0.0543478260869565,0.117056856187291,0.072463768115942,0.0515607580824972,0.0209030100334448,0.812430323299889,0.812430323299889,0.413879598662207,0.0557413600891862,0.189520624303233,0.0557413600891862,0.0320512820512821,0.0515607580824972,0.12263099219621,0.107302118171683,0.229933110367893,0.530936454849498,0.0222965440356745,0.0222965440356745,0.0390189520624303,0.0933667781493869,0.0543478260869565,0.0515607580824972,0.0209030100334448,0.072463768115942,0.245261984392419,0.0195094760312152,0.0989409141583055,0,0.0989409141583055,0.0989409141583055,0.072463768115942,0.072463768115942,"Pivo",7,0.781526629458018,"C",1,70,"Specialist","Center","C",0.0297465300152953,0.0307179518617591,0.0585515634067121,0.099457325258215,0.781526629458018
"18",18,"Ala",0.774552498318846,0.0577141491232327,0.0995609785242254,0.0406560769816468,0.0275162970520489,"André Stefanelli Martins",447,"André Stefanelli Martins","Dedé","NBB 1",17,"Paulistano",592.4667,0.259930220550792,0.141780120300432,0.11815010025036,0.283560240600864,0.224485190475684,0.0742657773002263,0.150219413175458,0.222797331900679,0.162034423200494,0.124901534550381,0.0371328886501132,1.35535043572913,1.35535043572913,0.631259107051924,0.0371328886501132,0.0843929287502572,0.0506357572501543,0.0540114744001646,0.124901534550381,0.141780120300432,0.11815010025036,0.259930220550792,0.838865711777557,0.0101271514500309,0.0101271514500309,0.0742657773002263,0.224485190475684,0.150219413175458,0.124901534550381,0.0371328886501132,0.162034423200494,0.12152581740037,0.0202543029000617,0.0894565044752726,0,0.0894565044752726,0.0894565044752726,0.0641386258501955,0.0641386258501955,"Ala",9,0.774552498318846,"SF",1,70,"Specialist","Small Forward","SF",0.0406560769816468,0.0577141491232327,0.774552498318846,0.0995609785242254,0.0275162970520489
"19",19,"Ala",0.600720085230884,0.124773219161603,0.0648475823617304,0.168340111893191,0.0413190013525913,"Antwine Cyprian Williams",269,"Antwine Cyprian Williams","A, Williams","NBB 1",1,"Joinville",913.2499,0.27046266306736,0.132493855186844,0.137968807880516,0.264987710373689,0.147823722729124,0.0470845931655728,0.100739129563551,0.141253779496718,0.0930741957924113,0.0722693755564605,0.0208048202359508,1.0774706901145,1.0774706901145,0.478510865426867,0.0547495269367125,0.08759924309874,0.0897892241762085,0.0624144607078523,0.0722693755564605,0.132493855186844,0.137968807880516,0.27046266306736,0.669039219166627,0.0065699432324055,0.0065699432324055,0.0470845931655728,0.147823722729124,0.100739129563551,0.0722693755564605,0.0208048202359508,0.0930741957924113,0.142348770035453,0.0164248580810138,0.0777443282501318,0,0.0777443282501318,0.0777443282501318,0.0755543471726633,0.0755543471726633,"Ala",1,0.600720085230884,"SF",1,60,"Specialist","Small Forward","SF",0.168340111893191,0.124773219161603,0.600720085230884,0.0648475823617304,0.0413190013525913
"20",20,"Pivo",0.176907698137158,0.08907638067473,0.0860702433278155,0.112245620047849,0.535700057812447,"Aristides Josuel Dos Santos",114,"Aristides Josuel Dos Santos","Josuel","NBB 1",18,"Pinheiros",361.18338,0.215956780735592,0.12459045042438,0.091366330311212,0.24918090084876,0.00276867667609733,0.00276867667609733,0,0.008306030028292,0.130127803776575,0.110747067043893,0.0193807367326813,0.570347395276051,0.570347395276051,0.368233997920945,0.0719855935785307,0.138433833804867,0.0858289769590173,0.0193807367326813,0.110747067043893,0.12459045042438,0.091366330311212,0.215956780735592,0.58142210198044,0.00553735335219467,0.00553735335219467,0.00276867667609733,0.00276867667609733,0,0.110747067043893,0.0193807367326813,0.130127803776575,0.210419427383397,0.0110747067043893,0.049836180169752,0,0.049836180169752,0.049836180169752,0.0387614734653627,0.0387614734653627,"Pivo",3,0.535700057812447,"C",1,50,"Specialist","Center","C",0.112245620047849,0.08907638067473,0.176907698137158,0.0860702433278155,0.535700057812447
"21",21,"Armador",0.0413496312084079,0.449873292601903,0.00364353653856389,0.501891216707676,0.00324232294344899,"Arlindo Gomes Baltazar Neto",23,"Arlindo Gomes Baltazar Neto","Neto","NBB 1",10,"Araraquara",763.2835,0.170316795790817,0.0943293022841447,0.0759874935066722,0.188658604568289,0.169006666592426,0.0615760723243723,0.107430594268054,0.184728216973117,0.0995698190777083,0.0825381394986267,0.0170316795790817,0.94722341043662,0.94722341043662,0.455924961040033,0.0104810335871272,0.0681267183163268,0.162456020600471,0.0602659431259814,0.0825381394986267,0.0943293022841447,0.0759874935066722,0.170316795790817,0.55418465091935,0.0026202583967818,0.0026202583967818,0.0615760723243723,0.169006666592426,0.107430594268054,0.0825381394986267,0.0170316795790817,0.0995698190777083,0.0786077519034539,0,0.0510950387372451,0,0.0510950387372451,0.0510950387372451,0.121842015450354,0.121842015450354,"AlaArmador",9,0.501891216707676,"SG,PG",2,50,"Versatile","Shooting Guard","SG",0.501891216707676,0.449873292601903,0.0413496312084079,0.00364353653856389,0.00324232294344899
"22",22,"AlaArmador",0.0848636089940462,0.551047925076897,0.00630409915023854,0.352849863826836,0.00493450295198154,"Arnaldo de Souza Moreira Filho",275,"Arnaldo de Souza Moreira Filho","Arnaldinho","NBB 1",10,"Araraquara",148.4167,0.215609159885646,0.107804579942823,0.107804579942823,0.215609159885646,0.235822518624926,0.060640076217838,0.175182442407088,0.181920228653514,0.168444656160661,0.107804579942823,0.060640076217838,1.30713053180673,1.30713053180673,0.505333968481984,0.0202133587392793,0.0539022899714116,0.11454236618925,0.060640076217838,0.107804579942823,0.107804579942823,0.107804579942823,0.215609159885646,0.774845418339041,0,0,0.060640076217838,0.235822518624926,0.175182442407088,0.107804579942823,0.060640076217838,0.168444656160661,0.0741156487106909,0,0.0943290074499703,0,0.0943290074499703,0.0943290074499703,0.060640076217838,0.060640076217838,"AlaArmador",6,0.551047925076897,"SG,PG",2,50,"Versatile","Shooting Guard","SG",0.352849863826836,0.551047925076897,0.0848636089940462,0.00630409915023854,0.00493450295198154
"23",23,"Ala",0.749332340525332,0.0727333204562148,0.0814786058358098,0.0651096850045656,0.0313460481780779,"Arthur Luiz Belchor Silva",31,"Arthur Luiz Belchor Silva","Arthur","NBB 1",3,"Brasília",1146.5502,0.190135591097538,0.106406156485778,0.0837294346117597,0.212812312971556,0.136932512854649,0.0566918046850456,0.080240708169603,0.170075414055137,0.157864871507589,0.123849788696561,0.0340150828110274,0.94893359226661,0.94893359226661,0.506737515723254,0.0235489034845574,0.0872181610539163,0.0706467104536722,0.0331429012004882,0.123849788696561,0.106406156485778,0.0837294346117597,0.190135591097538,0.658497115957068,0.00697745288431331,0.00697745288431331,0.0566918046850456,0.136932512854649,0.080240708169603,0.123849788696561,0.0340150828110274,0.157864871507589,0.110767064538474,0.0130827241580875,0.108150519706856,0,0.108150519706856,0.108150519706856,0.0741354368958289,0.0741354368958289,"Ala",9,0.749332340525332,"SF",1,70,"Specialist","Small Forward","SF",0.0651096850045656,0.0727333204562148,0.749332340525332,0.0814786058358098,0.0313460481780779
"24",24,"Pivo",0.0142991313319646,0.018497685885577,0.0712323511007776,0.0168871177891815,0.879083713892499,"Atílio Leonardo Gomes de Mello",858,"Atílio Leonardo Gomes de Mello","Atílio ","NBB 1",17,"Paulistano",421.94977,0.308093543930596,0.165896523654936,0.14219702027566,0.331793047309873,0,0,0,0,0.0876881625033235,0.0663586094619746,0.021329553041349,0.703875250364516,0.703875250364516,0.398151656771847,0.0876881625033235,0.0995379141929619,0.0236995033792766,0.00947980135171065,0.0663586094619746,0.165896523654936,0.14219702027566,0.308093543930596,0.628036839550831,0.00473990067585533,0.00473990067585533,0,0,0,0.0663586094619746,0.021329553041349,0.0876881625033235,0.187226076696285,0.0165896523654936,0.127977318248094,0,0.127977318248094,0.127977318248094,0.0782083611516129,0.0782083611516129,"Pivo",6,0.879083713892499,"C",1,80,"Specialist","Center","C",0.0168871177891815,0.018497685885577,0.0142991313319646,0.0712323511007776,0.879083713892499
"25",25,"Ala",0.707762106866839,0.0943657045935439,0.0853036700089515,0.0895241424442729,0.0230443760863934,"Audrei Parisotto",40,"Audrei Parisotto","Audrei","NBB 1",27,"Lajeado",1002.65,0.254326036004588,0.128659053508203,0.125666982496385,0.257318107016407,0.0967436293821373,0.0289233531142472,0.0678202762678901,0.0867700593427417,0.154590335610632,0.123672268488505,0.0309180671221264,0.95347329576622,0.95347329576622,0.467760434847654,0.033910138133945,0.0548546352166758,0.0468757791851593,0.040891637161522,0.123672268488505,0.128659053508203,0.125666982496385,0.254326036004588,0.729067969879819,0.00199471400787912,0.00199471400787912,0.0289233531142472,0.0967436293821373,0.0678202762678901,0.123672268488505,0.0309180671221264,0.154590335610632,0.0887647733506209,0.00199471400787912,0.0917568443624395,0,0.0917568443624395,0.0917568443624395,0.0548546352166758,0.0548546352166758,"Ala",9,0.707762106866839,"SF",1,70,"Specialist","Small Forward","SF",0.0895241424442729,0.0943657045935439,0.707762106866839,0.0853036700089515,0.0230443760863934
"26",26,"Ala",0.699109893741939,0.0855977357439672,0.0703532061688775,0.11504318614182,0.0298959782033963,"Bruno Enrico Mortari",118,"Bruno Enrico Mortari","Bruno Mortari","NBB 1",18,"Pinheiros",538.76663,0.0519705535585974,0.016704820786692,0.0352657327719053,0.033409641573384,0.185609119852133,0.0575388271541614,0.128070292697972,0.172616481462484,0.0204170031837347,0.00928045599260667,0.011136547191128,0.68118546985733,0.68118546985733,0.215306579028475,0.016704820786692,0.0464022799630333,0.0593949183526827,0.0352657327719053,0.00928045599260667,0.016704820786692,0.0352657327719053,0.0519705535585974,0.226443126219603,0,0,0.0575388271541614,0.185609119852133,0.128070292697972,0.00928045599260667,0.011136547191128,0.0204170031837347,0.0631071007497254,0,0.109509380712759,0,0.109509380712759,0.109509380712759,0.0464022799630333,0.0464022799630333,"Ala",6,0.699109893741939,"SF",1,60,"Specialist","Small Forward","SF",0.11504318614182,0.0855977357439672,0.699109893741939,0.0703532061688775,0.0298959782033963
