"","predict","Ala","AlaArmador","AlaPivo","Armador","Pivo","X","jogador","id_jogador","Temporada","id_equipe","equipe","jogador_apelido","played_minutes","total_points","lost_points","tried_points","two_points","lost_two_points","tried_two_points","three_points","lost_three_points","free_throw_points","lost_free_throw_points","tried_free_throw_points","tried_three_points","dunk_points","tried_dunk_points","wrong_throws","correct_two_points_throws","two_points_throws_total","wrong_two_points_throws","correct_three_points_throws","three_points_throws_total","wrong_three_points_throws","correct_free_throws","wrong_free_throws","total_free_throws","total_rebounds","offensive_rebounds","defensive_rebounds","total_assists","steals","total_of_blocks","commited_fouls","received_fouls","fouls","total_fouls","total_of_errors","mistakes","total_of_violations","efficiency","plus_minus","altura","posicao"
"556","Pivo",0.0125982697699163,0.0104244552534891,0.0283266353139674,0.0102644990372987,0.938386140625328,625,"Adriano de Abreu  Machado",848,"NBB 4",17,"Paulistano","Adriano",277.68334,0.37812855463349,0.65182160370154,0.709441192979024,0.33851508700522,0.136846524534025,0.306104068036635,0,0.00720244865968553,0.0396134676282704,0.0360122432984276,0.075625710926698,0.00720244865968553,0.0288097946387421,0.0288097946387421,0.597803238753899,0.16925754350261,0.306104068036635,0.136846524534025,0,0.00720244865968553,0.00720244865968553,0.0396134676282704,0.0360122432984276,0.075625710926698,0.212472235460723,0.0468159162879559,0.165656319172767,0.0324110189685849,0.0108036729895283,0.0396134676282704,0.180061216492138,0.0792269352565408,0.180061216492138,0.180061216492138,0.0864293839162263,0.0720244865968553,0.0144048973193711,126,0,1.91,"Pivo"
"557","Pivo",0.0295033796690515,0.00594172872997761,0.446487335949989,0.00601099267692629,0.512056562974056,626,"Alessandro Magno Rocha Dos Santos",174,"NBB 4",29,"Tijuca","Casé",631.21647,0.380218215788951,0.497452165657211,0.666966120196452,0.250310325394393,0.0966387965130251,0.221793959210222,0.0190109107894476,0.0190109107894476,0.110896979605111,0.0364375790131078,0.147334558618219,0.0253478810525967,0.00633697026314919,0.00633697026314919,0.624191570920195,0.125155162697196,0.221793959210222,0.0966387965130251,0.00633697026314919,0.0253478810525967,0.0190109107894476,0.110896979605111,0.0364375790131078,0.147334558618219,0.226546686907583,0.0839648559867267,0.142581830920857,0.0301006087499586,0.0301006087499586,0.00633697026314919,0.155255771447155,0.11723394986826,0.155255771447155,0.155255771447155,0.0887175836840886,0.0728751580262156,0.015842425657873,293,0,2.03,"AlaPivo"
"559","Ala",0.80318673019927,0.0552266854179589,0.085157744786382,0.0380376509736084,0.0183911886227806,628,"Alex Ribeiro Garcia",481,"NBB 4",3,"Brasília","Alex",1160.41653,0.535152666258555,0.867791843675305,0.99360873461532,0.236122110394274,0.0637702049969936,0.18183126019413,0.131849207628919,0.0999641051304224,0.167181348235362,0.0310233429715104,0.198204691206872,0.143913841006729,0.0206822286476736,0.0206822286476736,0.765242459963923,0.118061055197137,0.18183126019413,0.0637702049969936,0.0439497358763064,0.143913841006729,0.0999641051304224,0.167181348235362,0.0310233429715104,0.198204691206872,0.155978474384538,0.0224057477016464,0.133572726682892,0.105996421819327,0.0534290906731568,0.0163734310127416,0.0844524336446672,0.155978474384538,0.0844524336446672,0.0844524336446672,0.051705571619184,0.0448114954032928,0.0068940762158912,753,0,1.9,"Ala"
"561","Ala",0.777013549247896,0.0391691526371268,0.134891210975281,0.0278081864578063,0.0211179006818898,631,"Alexandro da Silva de Oliveira",147,"NBB 4",17,"Paulistano","Alex",492.5001,0.416243570305874,0.934009962637571,0.934009962637571,0.154314689479251,0.0730964318585925,0.150253776598218,0.219289295575778,0.113705560668922,0.0426395852508456,0.0304568466077469,0.0730964318585925,0.186801992527514,0.0284263901672304,0.0284263901672304,0.456852699116203,0.0771573447396254,0.150253776598218,0.0730964318585925,0.0730964318585925,0.186801992527514,0.113705560668922,0.0426395852508456,0.0304568466077469,0.0730964318585925,0.140101494395636,0.0406091288103292,0.0994923655853065,0.071065975418076,0.0406091288103292,0,0.0934009962637571,0.0913705398232406,0.0934009962637571,0.0934009962637571,0.071065975418076,0.0568527803344608,0.0142131950836152,209,0,1.91,"Ala"
"562","AlaPivo",0.432193793409752,0.0305551766536389,0.450205404460445,0.0386251994778346,0.0484204259983294,632,"Alvaro Calvo Masa",824,"NBB 4",19,"São José","Calvo",428.11667,0.429789384281626,0.696071937586546,0.819869966754623,0.196208197172047,0.0840892273594485,0.182193325945472,0.112118969812598,0.067738544261778,0.121462217296981,0.0186864949687663,0.140148712265748,0.105111534199311,0,0,0.609646898356002,0.0981040985860233,0.182193325945472,0.0840892273594485,0.0373729899375327,0.105111534199311,0.067738544261778,0.121462217296981,0.0186864949687663,0.140148712265748,0.184529137816568,0.0490520492930116,0.135477088523556,0.056059484906299,0.0210223068398621,0.00700743561328738,0.121462217296981,0.114454781683694,0.121462217296981,0.121462217296981,0.067738544261778,0.0490520492930116,0.0186864949687663,209,0,2.02,"Ala"
"563","Pivo",0.126924591239238,0.0383093501449309,0.141724626132576,0.0348281949151236,0.658213237568131,633,"Alírio Alves de Souza",284,"NBB 4",3,"Brasília","Alírio",399.26647,0.293037379272044,0.543496677795158,0.568542607647469,0.125229649261557,0.0576056386603163,0.120220463291095,0.135248021202482,0.0500918597046228,0.0325597088080048,0.0100183719409246,0.0425780807489294,0.0951745334387834,0.0250459298523114,0.0250459298523114,0.30806493718343,0.0626148246307785,0.120220463291095,0.0576056386603163,0.0450826737341605,0.0951745334387834,0.0500918597046228,0.0325597088080048,0.0100183719409246,0.0425780807489294,0.17532150896618,0.0425780807489294,0.13274342821725,0.0150275579113868,0.0375688947784671,0.0375688947784671,0.205376624788954,0.0325597088080048,0.205376624788954,0.205376624788954,0.052596452689854,0.0325597088080048,0.0200367438818491,166,0,2.1,"Pivo"
"564","AlaPivo",0.0255657405309272,0.00291746093531727,0.746176878350601,0.00291187685813946,0.222428043325015,634,"Anderson Eurípedes Ferreira",81,"NBB 4",13,"Bauru","Mosso",162.150097,0.437865911359893,0.814060567598674,0.881898948231897,0.185013765363335,0.117175384730112,0.20968226741178,0.166512388827001,0.0555041296090005,0.0863397571695563,0.0431698785847782,0.129509635754334,0.111008259218001,0.0123342510242223,0.0123342510242223,0.573542672626338,0.0925068826816675,0.20968226741178,0.117175384730112,0.0555041296090005,0.111008259218001,0.0555041296090005,0.0863397571695563,0.0431698785847782,0.129509635754334,0.228183643948113,0.074005506145334,0.154178137802779,0.0185013765363335,0.0185013765363335,0.00616712551211116,0.16034526331489,0.0801726316574451,0.16034526331489,0.16034526331489,0.0555041296090005,0.0493370040968893,0.00616712551211116,75,0,2.05,"AlaPivo"
"565","AlaArmador",0.0576951789737707,0.686323522702171,0.00653365729881586,0.24589269218296,0.00355494884228198,635,"Andre Bennett Laws",796,"NBB 4",19,"São José","Laws",1124.2668,0.339776999552064,0.502549750646377,0.574596706048778,0.201019900258551,0.0747153611580454,0.175225311287321,0.0453628978459562,0.0240156518008003,0.0933942014475568,0.0133420287782224,0.106736230225779,0.0391366177494524,0.00355787434085931,0.00355787434085931,0.499881344890732,0.100509950129275,0.175225311287321,0.0747153611580454,0.0151209659486521,0.0391366177494524,0.0240156518008003,0.0933942014475568,0.0133420287782224,0.106736230225779,0.0747153611580454,0.0284629947268744,0.046252366431171,0.0898363271066975,0.0302419318973041,0.00266840575564448,0.0373576805790227,0.0951731386179864,0.0373576805790227,0.0373576805790227,0.0373576805790227,0.0320208690677338,0.00533681151128896,454,0,1.86,"AlaArmador"
"566","Ala",0.632520797475062,0.101805542745778,0.0938848875119091,0.147253148879413,0.0245356233878375,636,"André Luiz Bresolin Góes",57,"NBB 4",1,"Joinville","André",985.21643,0.450662399123815,0.863769598320645,1.0018103331874,0.209091113106995,0.145145772690778,0.249691329244276,0.109620583570658,0.0781554160642652,0.131950702446162,0.0263901404892324,0.158340842935394,0.114695610587818,0,0,0.722683847243595,0.104545556553498,0.249691329244276,0.145145772690778,0.0365401945235526,0.114695610587818,0.0781554160642652,0.131950702446162,0.0263901404892324,0.158340842935394,0.132965707849594,0.0233451242789364,0.109620583570658,0.0883054700985854,0.0497352647681688,0.0131950702446162,0.122815653815274,0.144130767287346,0.122815653815274,0.122815653815274,0.0690203674333771,0.061915329609353,0.00710503782402411,434,0,1.95,"Ala"
"567","Armador",0.0794871122242026,0.312593234874221,0.00772317044825366,0.595864928348411,0.00433155410491279,637,"André Luiz Brugger De Mello Rodrigues",241,"NBB 4",29,"Tijuca","André",1071.4668,0.33785461201411,0.62531102223606,0.714907825422122,0.134395204779094,0.0755973026882401,0.142794905077787,0.128795404579965,0.0709308025222993,0.0746640026550519,0.0130662004646341,0.087730203119686,0.113862604048954,0,0,0.443317515764371,0.0671976023895468,0.142794905077787,0.0755973026882401,0.0429318015266549,0.113862604048954,0.0709308025222993,0.0746640026550519,0.0130662004646341,0.087730203119686,0.0718641025554875,0.00746640026550519,0.0643977022899823,0.0886635031528742,0.0363987012943378,0.0037332001327526,0.037332001327526,0.0970632034515675,0.037332001327526,0.037332001327526,0.0671976023895468,0.0550647019581008,0.0121329004314459,354,0,1.93,"Armador"
"568","Pivo",0.081862571183261,0.0240526670240642,0.0779240524924525,0.0225367167802144,0.793623992520008,638,"André Luiz Quirino Pereira",351,"NBB 4",15,"Limeira","A, Bambu",425.01676,0.350574410289138,0.50821525249969,0.637621914015814,0.192933568078586,0.0988196324304952,0.195286416469788,0.0776439969096748,0.0235284839120227,0.0799968453008771,0.0188227871296181,0.0988196324304952,0.0494098162152476,0.0235284839120227,0.0235284839120227,0.494098162152476,0.0964667840392929,0.195286416469788,0.0988196324304952,0.0258813323032249,0.0494098162152476,0.0235284839120227,0.0799968453008771,0.0188227871296181,0.0988196324304952,0.17646362934017,0.0682326033448657,0.108231025995304,0.0376455742592363,0.0376455742592363,0.0188227871296181,0.141170903472136,0.0776439969096748,0.141170903472136,0.141170903472136,0.0941139356480907,0.0776439969096748,0.0164699387384159,176,0,2.05,"Pivo"
"569","Ala",0.633649669023845,0.0275900473003045,0.280774902786001,0.0230329170295176,0.0349524638603313,640,"André Stefanelli Martins",447,"NBB 4",19,"São José","Dedé",1063.1667,0.498510722730499,0.960338580958188,1.07226834700522,0.235146567325707,0.09311804066098,0.210691324323834,0.172127287282418,0.123216801278671,0.0912368681223744,0.0178711391167537,0.109108007239128,0.180592563706143,0.00752469015442263,0.00752469015442263,0.65182628462686,0.117573283662854,0.210691324323834,0.09311804066098,0.0573757624274726,0.180592563706143,0.123216801278671,0.0912368681223744,0.0178711391167537,0.109108007239128,0.143909699203333,0.0300987606176905,0.113810938585642,0.0460887271958386,0.0188117253860566,0.0122276215009368,0.0959397994688885,0.0959397994688885,0.0959397994688885,0.0959397994688885,0.0526728310809584,0.0479698997344443,0.00470293134651414,479,0,1.98,"Ala"
"570","Pivo",0.0317613565782893,0.0149249701992003,0.120800145748655,0.0151647874684532,0.817348740005402,641,"André de Souza Silva",85,"NBB 4",13,"Bauru","Andrezão",507.08349,0.256368039117188,0.498931645358834,0.514708140073738,0.181429689221394,0.0946589682894231,0.18537381290012,0.0532456696628005,0.0177485565542668,0.0216926802329928,0.0157764947149038,0.0374691749478966,0.0354971131085337,0.0118323710361779,0.0118323710361779,0.352999069245974,0.0907148446106971,0.18537381290012,0.0946589682894231,0.0177485565542668,0.0354971131085337,0.0177485565542668,0.0216926802329928,0.0157764947149038,0.0374691749478966,0.24453566808101,0.122267834040505,0.122267834040505,0.0374691749478966,0.0177485565542668,0.0157764947149038,0.106491339325601,0.0374691749478966,0.106491339325601,0.106491339325601,0.0276088657510817,0.0216926802329928,0.00591618551808894,220,0,1.91,"Pivo"
"571","AlaArmador",0.0404958157869174,0.493539641192924,0.00411279009432677,0.459217796430366,0.00263395649546569,642,"Arlindo Gomes Baltazar Neto",23,"NBB 4",15,"Limeira","Neto",645.18343,0.356487766587558,0.719175320420117,0.826121650396384,0.167394255615027,0.0759473937512623,0.159644521558776,0.12089585127752,0.102296489542517,0.0681976596950111,0.0108496276787518,0.0790472873737628,0.142595106635023,0,0,0.49288308597758,0.0836971278075136,0.159644521558776,0.0759473937512623,0.0402986170925065,0.142595106635023,0.102296489542517,0.0681976596950111,0.0108496276787518,0.0790472873737628,0.0728475001287618,0.0170494149237528,0.055798085205009,0.106946329976267,0.0464984043375075,0,0.100746542731266,0.0883469682412643,0.100746542731266,0.100746542731266,0.0480483511487578,0.043398510715007,0.00464984043375075,231,0,1.91,"AlaArmador"
"572","AlaArmador",0.0512975524639543,0.842993376745575,0.00355646941527211,0.0997124334244011,0.00244016795079728,643,"Arnaldo de Souza Moreira Filho",275,"NBB 4",29,"Tijuca","Arnaldinho",152.28333,0.387435709476539,0.60413703850579,0.99157274798233,0.157600966566728,0.0656670694028033,0.144467552686167,0.157600966566728,0.151034259626448,0.0722337763430836,0.019700120820841,0.0919338971639246,0.20356791514869,0,0,0.538469969102987,0.078800483283364,0.144467552686167,0.0656670694028033,0.0525336555222426,0.20356791514869,0.151034259626448,0.0722337763430836,0.019700120820841,0.0919338971639246,0.0656670694028033,0.0328335347014016,0.0328335347014016,0.0722337763430836,0.039400241641682,0,0.0656670694028033,0.0853671902236443,0.0656670694028033,0.0656670694028033,0.059100362462523,0.059100362462523,0,41,0,1.91,"AlaArmador"
"573","Pivo",0.0287749658970317,0.0221147096496689,0.0389006819313853,0.0225687618823175,0.887640880639597,644,"Arthur José da Luz Casimiro",370,"NBB 4",17,"Paulistano","Arthur",121.433404,0.321163689029091,0.12352449578042,0.411748319268066,0.263518924331562,0.0411748319268066,0.172934294092588,0,0,0.0576447646975292,0.00823496638536131,0.0658797310828905,0,0,0,0.428218252038788,0.131759462165781,0.172934294092588,0.0411748319268066,0,0,0,0.0576447646975292,0.00823496638536131,0.0658797310828905,0.164699327707226,0.0658797310828905,0.0988195966243358,0.00823496638536131,0.0247048991560839,0.0329398655414453,0.18940422686331,0.0658797310828905,0.18940422686331,0.18940422686331,0.0741146974682518,0.0411748319268066,0.0329398655414453,54,0,1.91,"Pivo"
"574","Ala",0.756652566288116,0.0544669309550979,0.13334031210207,0.0350167821196725,0.0205234085350442,645,"Arthur Luiz Belchor Silva",31,"NBB 4",3,"Brasília","Arthur",1107.66643,0.437857451362862,0.678001950460844,0.793560205665888,0.225699717197352,0.0640987196840479,0.176948578282724,0.113752657467465,0.0677099151592055,0.0984050766980453,0.024375569457314,0.122780646155359,0.105627467648361,0.00541679321273644,0.00541679321273644,0.578694074894009,0.112849858598676,0.176948578282724,0.0640987196840479,0.0379175524891551,0.105627467648361,0.0677099151592055,0.0984050766980453,0.024375569457314,0.122780646155359,0.113752657467465,0.033403558145208,0.0803490993222572,0.0550707309961538,0.0252783683261034,0.00631959208152584,0.0956966800916771,0.108335864254729,0.0956966800916771,0.0956966800916771,0.0541679321273644,0.0397231502267339,0.0144447819006305,508,0,1.97,"Ala"
"576","Ala",0.732425611312194,0.0710126800085115,0.132783622566654,0.0412773434015498,0.0225007427110911,648,"Audrei Parisotto",40,"NBB 4",1,"Joinville","Audrei",1117.31687,0.401855563140293,0.760751066078506,0.900371261735267,0.166470233283061,0.0966601354546808,0.179895252096212,0.171840240808321,0.0939751316920508,0.0635450890489105,0.0232700326094602,0.0868151216583707,0.151255211961491,0,0,0.507465711137074,0.0832351166415307,0.179895252096212,0.0966601354546808,0.0572800802694405,0.151255211961491,0.0939751316920508,0.0635450890489105,0.0232700326094602,0.0868151216583707,0.0966601354546808,0.0304300426431403,0.0662300928115406,0.0241650338636702,0.0277450388805102,0.00716001003368006,0.0903951266752108,0.0716001003368006,0.0903951266752108,0.0903951266752108,0.0456450639647104,0.0322200451515603,0.0134250188131501,363,0,1.91,"Ala"
"578","Ala",0.672442982238346,0.080042845342032,0.148113853295013,0.0693979613759599,0.0300023577486493,652,"Bruno Irigoyen",324,"NBB 4",16,"Minas","Bruno",512.1668,0.296778315189505,0.601366586041891,0.7360883212266,0.105434401448903,0.0722420898816557,0.124959290606107,0.152294135426193,0.0976244457860213,0.0390497783144085,0.00195248891572043,0.0410022672301289,0.148389157594752,0,0,0.355352982661117,0.0527172007244515,0.124959290606107,0.0722420898816557,0.0507647118087311,0.148389157594752,0.0976244457860213,0.0390497783144085,0.00195248891572043,0.0410022672301289,0.0859095122916987,0.0078099556628817,0.078099556628817,0.0507647118087311,0.0214773780729247,0.00585746674716128,0.126911779521828,0.0527172007244515,0.126911779521828,0.126911779521828,0.0507647118087311,0.0449072450615698,0.00585746674716128,124,0,1.98,"Ala"
"579","Ala",0.443912606083135,0.0192967816113696,0.437232783819228,0.0180731076936756,0.081484720792592,653,"Bruno Lira Barbosa da Silva",65,"NBB 4",21,"Espírito Santo","Bruno",459.5666,0.276347323761126,0.66802069602099,0.681076475096319,0.108798158961073,0.0674548585558655,0.121853938036402,0.137085680290952,0.0848625639896372,0.0304634845091005,0.0152317422545503,0.0456952267636508,0.130557790753288,0.00870385271688586,0.00870385271688586,0.337274292779327,0.0543990794805367,0.121853938036402,0.0674548585558655,0.0456952267636508,0.130557790753288,0.0848625639896372,0.0304634845091005,0.0152317422545503,0.0456952267636508,0.108798158961073,0.0239355949714361,0.0848625639896372,0.0609269690182011,0.0304634845091005,0.0152317422545503,0.130557790753288,0.0435192635844293,0.130557790753288,0.130557790753288,0.0543990794805367,0.0435192635844293,0.0108798158961073,134,0,2.01,"AlaPivo"
